#chrom	strand	txStart	txEnd	proteinID	alignID
chrX	-	130757493	130811523	Q8BQJ6	uc009ufq.2
chrX	-	130797022	130811523	Q8C8J3	uc009ufs.2
chrX	+	130829763	130840508	B1AV87	uc009uft.1
chrX	+	130846529	130878141	B1AV89	uc009ufw.1
chrX	+	130842701	130897178	B1AV89	uc009ufu.1
chrX	+	130842701	130897178	B1AV89	uc009ufv.1
chrX	+	130881361	130897178	NP_666036	uc009ufx.1
chrX	+	130939318	130963016		uc009ufy.2
chrX	+	130939318	130969948	Q8CBX2	uc009ufz.2
chrX	+	130939318	130991112	Q05AA6	uc009uga.2
chrX	+	130961561	130991112	Q3TZ53	uc009ugb.2
chrX	-	130994654	131011029	Q9D3R9	uc009ugc.2
chrX	-	131071796	131076168	B1AV37	uc009ugd.1
chrX	-	131076879	131117679	A2BDV9	uc009uge.2
chrX	+	131120192	131121117		uc012hoj.1
chrX	+	131120192	131122601	Q5M9P1	uc009ugf.2
chrX	-	131122707	131135544	Q8BGZ6	uc009ugg.1
chrX	+	131135824	131141593	NP_063921	uc009ugh.1
chrX	+	131135824	131141593	NP_063921	uc009ugi.1
chrX	+	131227862	131231294	A2BDV4	uc012hok.1
chrX	+	131252476	131256451	A2AKS2	uc009ugj.2
chrX	+	131252476	131256451	A2AKS2	uc009ugk.2
chrX	+	131252476	131256451	A2AKS2	uc009ugl.2
chrX	+	131252476	131256451	A2AKS2	uc012hol.1
chrX	+	131252476	131256451	A2AKS2	uc009ugm.2
chrX	-	131282993	131285958	Q8K3A6	uc012hom.1
chrX	+	131291106	131295995	Q8BHS6	uc009ugo.2
chrX	-	131325991	131343760		uc009ugp.2
chrX	-	131338680	131343760	Q6A058	uc009ugs.2
chrX	-	131338680	131343760	Q6A058	uc009ugr.2
chrX	-	131338680	131343760	Q6A058	uc009ugq.2
chrX	-	131479069	131490889	Q8R499	uc009ugt.1
chrX	-	131479069	131499293	Q99MW6	uc009ugu.1
chrX	-	131479069	131499293	Q4ZGD8	uc009ugv.1
chrX	-	131505911	131513167	Q3V0C1-3	uc009ugw.1
chrX	-	131505911	131515973	Q3V0C1-3	uc009ugx.1
chrX	-	131505911	131543748	NP_780655	uc009ugy.1
chrX	-	131505911	131559861	Q3V0C1	uc012hon.1
chrX	-	131562444	131571141		uc009uha.1
chrX	-	131558071	131594875		uc009ugz.1
chrX	-	131702162	131712171	A2AWL3	uc009uhb.1
chrX	-	131743224	131745226	NP_079631	uc009uhc.2
chrX	+	131836854	131847175	Q99M97	uc009uhd.2
chrX	+	131907822	131917932	A2AWL1	uc012hoo.1
chrX	+	131907822	131978536	A2AWL1	uc012hop.1
chrX	+	131968373	131978536	A2AWL1	uc012hoq.1
chrX	+	132029126	132039133	A2AWL3	uc009uhf.1
chrX	-	132114325	132123620	A2AEI2	uc012hor.1
chrX	-	132114325	132128432	Q80SZ6	uc009uhg.1
chrX	-	132114325	132133316	Q80SZ6	uc009uhh.1
chrX	-	132147540	132162244	Q9D4Z5	uc012hos.1
chrX	-	132189236	132228329	A2AEI7	uc009uhi.2
chrX	-	132253205	132255212	Q9D2R9	uc009uhj.1
chrX	+	132277230	132281857	Q3UZB0	uc009uhk.1
chrX	+	132277230	132281865	Q3UZB0	uc009uhl.2
chrX	+	132277230	132296529		uc009uhm.1
chrX	+	132296362	132314639		uc009uhr.1
chrX	+	132277230	132338007	Q5U4C1	uc009uhn.1
chrX	+	132277230	132338007	Q5U4C1	uc009uho.1
chrX	+	132277230	132338007	Q5U4C1	uc009uhp.1
chrX	+	132277230	132338007	Q5U4C1	uc009uhq.1
chrX	+	132373572	132379269	Q8BUY8	uc009uhs.2
chrX	+	132373572	132379269	Q8BUY8	uc009uhu.2
chrX	+	132373572	132379269	Q8BUY8	uc009uht.2
chrX	+	132374931	132425620	Q6PB60	uc009uhv.1
chrX	+	132420389	132425620	Q6PB60	uc009uhw.1
chrX	+	132420389	132425620	Q6PB60	uc009uhx.1
chrX	+	132528358	132529898	Q9D365	uc009uhz.2
chrX	+	132528358	132569483	Q9D365	uc009uhy.1
chrX	+	132567905	132569485	Q9D365	uc012hot.1
chrX	-	132601103	132602775	B1AUR9	uc009uia.2
chrX	-	132606637	132619794	Q4ZGD9	uc009uib.1
chrX	+	132673583	132674976	Q14BB8	uc009uic.2
chrX	+	132673583	132674982	Q14BB8	uc009uid.1
chrX	-	132703522	132706790	Q9CZY2	uc012hou.1
chrX	-	132703522	132706790	Q9CZY2	uc009uie.2
chrX	-	132735489	132738390	NP_808587	uc009uif.1
chrX	-	132748510	132750052	A3KGA2	uc009uig.1
chrX	+	132758579	132760639	A3KGA4	uc009uih.2
chrX	+	132768757	132768793		uc009uii.1
chrX	+	132779618	132781678	Q9DD24	uc009uij.1
chrX	-	132806242	132806503		uc009uim.1
chrX	+	132804791	132806517	Q9WTZ9-2	uc009uik.2
chrX	+	132804791	132806517	Q9WTZ9	uc009uil.2
chrX	+	132804791	132806517	Q9WTZ9	uc012hov.1
chrX	-	132982645	133003635	NP_808416	uc009uin.1
chrX	+	133052537	133068847	NP_808417	uc009uio.1
chrX	+	133052537	133068847	D3YWF2	uc012how.1
chrX	+	133125389	133181046		uc009uip.1
chrX	+	133125389	133181609		uc009uiq.1
chrX	+	133200913	133202916	Q8R0A5	uc009uir.2
chrX	+	133200913	133202916	Q8R0A5	uc009uis.2
chrX	+	133242603	133244405	A2AEC4	uc009uit.1
chrX	-	133267489	133275694	Q9R0Q4	uc012hox.1
chrX	-	133267489	133275891	Q9R0Q4	uc009uiu.2
chrX	-	133267489	133275891	Q9R0Q4	uc012hoy.1
chrX	-	133267489	133276148	Q9R0Q4	uc009uiv.1
chrX	-	133267489	133277457	Q9R0Q4	uc012hoz.1
chrX	-	133267489	133278225	Q9R0Q4	uc009uiw.2
chrX	-	133267489	133278225	Q9R0Q4	uc012hpa.1
chrX	-	133292212	133314260	NP_034427	uc009uiz.2
chrX	-	133301543	133314260	Q91XP5	uc009ujb.2
chrX	+	133277495	133337900		uc009uiy.2
chrX	+	133357374	133372281	Q3UYM8	uc009ujc.1
chrX	+	133357374	133372281	A2AEB1	uc009ujd.1
chrX	+	133365609	133372281		uc012hpb.1
chrX	-	133392689	133403079	Q3KNA5	uc009uje.1
chrX	+	133461863	133462912	Q9DAB5	uc009ujf.2
chrX	-	133489528	133492518	A2AF31	uc009ujg.1
chrX	-	133489528	133511413	Q8C0W0	uc009ujh.1
chrX	-	133508560	133511413	A2AF33	uc009uji.1
chrX	-	133515654	133527571	NP_001107651	uc012hpc.1
chrX	+	133527693	133531462	Q8VD24	uc009ujk.1
chrX	+	133527693	133531462	Q8VD24	uc009ujl.1
chrX	+	133527693	133531462	Q8VD24	uc009ujm.1
chrX	-	133535593	133572555		uc009ujn.1
chrX	-	133515654	133572841	A2AF28	uc009ujj.2
chrX	-	133535593	133572841		uc009ujo.2
chrX	-	133535593	133572841		uc009ujp.1
chrX	+	133584132	133617040	Q8K2D0	uc009ujq.2
chrX	-	133649935	133654865	O88933	uc009ujs.1
chrX	-	134742703	134744119	A2AFS9	uc009ujw.1
chrX	+	134106087	135040850	Q9ERS6-2	uc009ujt.1
chrX	+	134106087	135351098	Q9ERS6-2	uc009uju.1
chrX	+	134106087	135381494	Q0VBP3	uc009ujv.1
chrX	+	135517177	135524317		uc009ujy.1
chrX	+	135448968	135543629	B2RSW5	uc009ujx.2
chrX	-	135613788	135618301	Q3UEL9	uc009uka.2
chrX	-	135613788	135619775	Q3UEL9	uc009ukb.2
chrX	-	135613788	135619775	Q8BII9	uc012hpd.1
chrX	+	135744582	135772874	Q4VA55	uc009ukc.2
chrX	+	135744582	135772874	Q4VA55	uc012hpe.1
chrX	+	135751704	135772874	Q4VA55	uc012hpf.1
chrX	+	135751704	135772874	Q4VA55	uc012hpg.1
chrX	+	135751704	135772874	Q4VA55	uc012hph.1
chrX	+	135868221	135872704	Q3UIV7	uc009uke.1
chrX	-	135882029	135890912		uc009ukf.1
chrX	-	135774764	135891309		uc009ukd.1
chrX	+	136014905	136089119	A2AGL7	uc009ukg.2
chrX	+	136014905	136089119	Q8C779-2	uc009ukh.2
chrX	+	136014905	136089119		uc012hpi.1
chrX	+	136145158	136207684	B1AVW8	uc009uki.2
chrX	+	136219534	136288757	A3KGB4	uc009ukj.2
chrX	+	136219534	136288757	B9EKQ1	uc012hpj.1
chrX	-	136314219	136316892	Q2WG77	uc009ukk.2
chrX	+	136335346	136345927	A3KGB6	uc009ukl.2
chrX	-	136356173	136386671	Q8BMD7-2	uc009ukm.2
chrX	-	136390893	136392434		uc012hpk.1
chrX	-	136356173	136406193	Q8BMD7	uc009ukn.2
chrX	-	136356173	136406193	Q8BMD7-2	uc009uko.2
chrX	-	136502119	136528643	Q8JZV4-3	uc009ukt.1
chrX	-	136424049	136533134	Q8JZV4-3	uc009ukp.2
chrX	-	136454269	136533134	Q8JZV4-4	uc009ukq.2
chrX	-	136476066	136533134	Q8JZV4-2	uc012hpl.1
chrX	-	136476066	136533134	A2AG08	uc009ukr.2
chrX	-	136476066	136533134	A2AG09	uc009uks.2
chrX	-	136526895	136533134	Q8JZV4-4	uc009uku.2
chrX	-	136542211	136597107	A2AG10	uc009ukv.2
chrX	+	136597417	136641336	NP_808589	uc009ukw.1
chrX	+	136845486	136845551		uc012hpm.1
chrX	+	136916509	136929079	Q8BXG0	uc009ukx.1
chrX	+	136991141	137010679	NP_067438	uc009uky.2
chrX	-	137074067	137077134	Q9Z2S7-2	uc009ukz.1
chrX	-	137074067	137077724	B1AVF1	uc009ula.1
chrX	-	137074075	137077724		uc009ulc.1
chrX	-	137074067	137135061	Q9Z2S7-3	uc009ulb.1
chrX	+	137199494	137302254	Q9QUS6	uc009uld.1
chrX	+	137212534	137302254	B1AVF4	uc009ule.1
chrX	+	137310776	137331419		uc009ulf.1
chrX	-	137342845	137347972	Q99MW5	uc009ulg.1
chrX	+	137442146	137474011	NP_084457	uc009ulh.2
chrX	+	137442146	137474011	B7ZN70	uc012hpn.1
chrX	+	137457727	137474011	NP_080379	uc009uli.2
chrX	-	137482963	137491250	Q8R0G2	uc009ulj.2
chrX	-	137482963	137491250	A2AG83	uc012hpo.1
chrX	+	137491455	137598813	Q5EBK1	uc009ulk.1
chrX	-	137620733	137642145	Q6PFB1	uc009ulm.1
chrX	-	137599945	137908619	B1AVK5	uc012hpp.1
chrX	+	137909961	138123778	Q63ZW6	uc009uln.2
chrX	+	137909961	138123778	Q63ZW6	uc009ulo.2
chrX	-	138145540	138159760	Q9Z0Y7	uc009ulp.1
chrX	-	138515702	138631474	Q5SDA5	uc009ulq.1
chrX	+	138662479	138674235	NP_001154902	uc012hpq.1
chrX	+	138662735	138674235	NP_766370	uc009ulr.2
chrX	+	138732047	138733780	B7ZWG9	uc009uls.1
chrX	-	138739295	138740741	Q9QZ26	uc009ult.1
chrX	-	138752535	138762676		uc012hpr.1
chrX	-	138752535	138825078	Q5D071	uc009ulu.1
chrX	-	138752535	138825078	Q91YN3	uc009ulv.1
chrX	-	138752535	138825078	Q91YN3	uc009ulw.1
chrX	-	138752535	138825078	Q5D071	uc012hps.1
chrX	+	139115942	139272914	A2AHA3	uc009ulx.2
chrX	+	139116268	139272914	A2AHA3	uc009ulz.2
chrX	+	139115942	139278037	A2AH99	uc009uly.2
chrX	+	139116268	139278037		uc009uma.2
chrX	-	139285690	139288782		uc009umb.1
chrX	-	139288016	139401271	A2AH47	uc009umc.1
chrX	+	139534145	139538878	NP_001035524	uc009umd.2
chrX	-	139720216	139828805	B1AVM2	uc009ume.2
chrX	-	139731700	139828805	Q3TP73	uc009umf.2
chrX	+	139953133	140232339	A3KGC0	uc009umg.2
chrX	+	139997806	140232339	A3KGC1	uc009umh.2
chrX	+	140100287	140232339	A3KGC1	uc009umi.2
chrX	+	140127829	140232339	B1GX81	uc012hpt.1
chrX	+	140127829	140232339	B1GX80	uc012hpu.1
chrX	-	140236779	140261955	Q3UM55	uc009umk.2
chrX	-	140250604	140261955		uc009uml.2
chrX	-	140290384	140367667	Q6E5A4	uc009ump.2
chrX	-	140303752	140367667	Q8C852	uc009umo.2
chrX	-	140308294	140367667	Q3V349	uc009umq.2
chrX	-	140290384	140367762	Q6E5A4	uc009umn.1
chrX	-	140290384	140367762	Q9CXL6	uc009umm.1
chrX	+	140588237	140598695		uc009umr.1
chrX	+	140732332	140732442		uc012hpv.1
chrX	+	140752508	140759740	NP_080523	uc009ums.2
chrX	+	140752508	140759740		uc009umt.2
chrX	+	140752508	140808991	A3KGC9	uc009umu.2
chrX	+	140774267	140808991	A3KGC9	uc012hpw.1
chrX	+	140891124	140911606	Q3UHV4	uc009umx.1
chrX	-	140987300	140990782	Q80V80	uc012hpx.1
chrX	-	140816213	141122723	Q2KHN9	uc009umv.1
chrX	-	140853217	141122723	Q2KHN9	uc009umw.1
chrX	+	141123449	141556953	Q3URY0	uc009umy.2
chrX	-	141724901	141783437	B1B0D2	uc009umz.1
chrX	-	141880966	141921589	NP_695231	uc009una.1
chrX	-	141886410	141921589	B1AXE8	uc009unb.1
chrX	+	143428932	143429051		uc012hpy.1
chrX	+	143436801	143436909		uc012hpz.1
chrX	+	143443983	143444070		uc012hqa.1
chrX	+	143445143	143445229		uc012hqb.1
chrX	+	143499447	143499545		uc012hqc.1
chrX	+	143397055	143512607	B1ATN4	uc009unc.1
chrX	+	143592752	143592864		uc012hqd.1
chrX	+	143397055	143631820	B1ATN5	uc009und.2
chrX	+	143397055	143631820	B1ATN5	uc009une.2
chrX	-	143818020	143832523	O88786-2	uc012hqe.1
chrX	-	143818020	143838467	O88786	uc009unf.1
chrX	-	143818020	143863735	O88786	uc009ung.1
chrX	-	143887317	143888250	Q9EQ44	uc012hqf.1
chrX	-	143906236	143932708	A2AMP0	uc009uni.1
chrX	-	143906236	143946729	A2AMP1	uc009unj.1
chrX	-	143906236	143988624	Q3UMG5	uc009unk.1
chrX	+	144246642	144467717		uc009unl.1
chrX	+	144427535	144467717	NP_035152	uc009unm.1
chrX	+	144435111	144467717	NP_001093390	uc009uno.1
chrX	+	144427535	144659253	NP_001185917	uc009unn.1
chrX	+	144615266	144659253	NP_001075117	uc009unp.1
chrX	+	144615266	144659253	B1B0X6	uc009unq.1
chrX	+	144615266	144789273	NP_035152	uc009unr.1
chrX	+	144637089	144789273		uc009uns.1
chrX	+	144756676	144789273	NP_001093390	uc009unv.1
chrX	+	144749072	144955989	NP_035152	uc009unu.1
chrX	+	144923491	144955989	B1B0X6	uc009unw.1
chrX	+	145098146	145138392	NP_001107872	uc012hqg.1
chrX	+	145098146	145351304	B1B0X6	uc012hqh.1
chrX	+	145317118	145358682	NP_001107855	uc012hqi.1
chrX	+	145342528	145572695		uc009unx.1
chrX	+	145532494	145572695	NP_035152	uc009unz.1
chrX	+	144739462	145739546	Q62013	uc009unt.1
chrX	+	145522857	145739546	NP_035152	uc009uny.1
chrX	+	145540098	145739546	NP_001093390	uc009uoa.1
chrX	+	145882159	145922327	NP_035152	uc009uob.1
chrX	+	145889719	145922327	NP_001093390	uc009uoc.1
chrX	+	146029143	146071164	NP_001032805	uc009uod.1
chrX	+	146219046	146261237	NP_001185916	uc012hqj.1
chrX	+	146376197	146419525	NP_001116207	uc012hqk.1
chrX	-	146655258	146660562	A2ASR7	uc009uoe.1
chrX	-	146747493	146747907	NP_001094971	uc012hql.1
chrX	-	146843120	146875448	NP_001158158	uc012hqn.1
chrX	-	146832315	146875680	A2ANF5	uc009uof.2
chrX	-	146843120	146875680		uc009uog.2
chrX	-	146832315	146893693	A2ANF5	uc012hqm.1
chrX	-	146843120	146893693		uc009uoh.2
chrX	+	146981959	147005165	A2AFM0	uc009uoj.1
chrX	+	146981959	147005165	A2AFM1	uc009uok.1
chrX	-	147006049	147022628	A2AFM3	uc009uol.1
chrX	-	147006049	147022821	A2AFM3	uc009uom.1
chrX	-	147006049	147022821	A2AFM4	uc012hqo.1
chrX	-	147018679	147022821	A2AFM5	uc009uon.1
chrX	-	146954062	147024387	A2AFM7	uc009uoi.1
chrX	+	147024463	147078403	A2AFM9	uc009uoo.1
chrX	-	147079845	147090157	A2AFN1	uc009uop.1
chrX	-	147079845	147090157	A2AFN1	uc012hqp.1
chrX	-	147088531	147091915	A2AFN3	uc009uor.1
chrX	-	147079845	147091979	NP_062421	uc009uoq.1
chrX	-	147240963	147248246	Q9ER67	uc009uos.2
chrX	-	147240963	147248882	Q9ER67	uc009uot.2
chrX	-	147417675	147451836	Q6PGG6	uc009uov.2
chrX	-	147417675	147451865	Q6PGG6	uc009uou.2
chrX	+	147481775	147523629	Q921L2	uc009uow.1
chrX	-	147521636	147531086	NP_001158050	uc012hqq.1
chrX	-	147521636	147531086	NP_780355	uc009uox.2
chrX	-	147521636	147531086	Q8C8T8	uc009uoy.2
chrX	+	147729059	147752852		uc009upa.1
chrX	-	147747877	147776422		uc012hqr.1
chrX	-	147726516	147779389		uc009uoz.1
chrX	+	147778765	147840282	Q8C3F2-2	uc009upb.1
chrX	+	147778765	147908677	Q3U0F6	uc009upc.1
chrX	+	147955214	148005350	Q80TJ7-3	uc009upd.1
chrX	+	147955723	148034929	Q80TJ7	uc009upe.1
chrX	+	147955214	148060376	A2ABV3	uc012hqs.1
chrX	+	147955723	148060376	A2ABV3	uc009upf.1
chrX	+	147955214	148068400	Q80TJ7	uc012hqt.1
chrX	+	148064359	148068400	Q3UXF1	uc009uph.2
chrX	+	148235349	148235985		uc009upi.1
chrX	+	148238200	148282132	Q3TL29	uc009upo.1
chrX	+	148237824	148287744	Q3TL29	uc009upj.1
chrX	+	148237824	148295089	Q3TNP1	uc009upk.1
chrX	+	148237824	148307576	Q8C0G8	uc009upl.1
chrX	+	148237824	148307576	Q3TNP1	uc009upm.1
chrX	+	148238200	148307576	Q3TNP1	uc009upp.1
chrX	+	148346888	148346971		uc012hqu.1
chrX	+	148347756	148347864		uc012hqv.1
chrX	+	148325272	148353635	Q7TMY8-2	uc009upr.1
chrX	+	148354118	148358278		uc009upt.1
chrX	+	148237824	148369961	A2AFQ0	uc009upn.1
chrX	+	148269766	148369961	A2AFQ1	uc009upq.1
chrX	+	148352923	148369961		uc009ups.1
chrX	+	148436438	148438985	Q99N15	uc009upu.1
chrX	-	148439126	148450838	A2AFQ4	uc009upv.1
chrX	+	148450970	148470791	A0JLM6	uc009upw.1
chrX	+	148450970	148496516	A2AFQ5	uc009upx.2
chrX	+	148613551	148629144		uc009upz.1
chrX	+	148578810	148659779	A4GZ26	uc009upy.1
chrX	+	148613551	148659779	D3Z6V7	uc009uqa.1
chrX	+	148646564	148659779	NP_001108136	uc009uqb.1
chrX	+	148667772	148708897	P41230-2	uc009uqc.2
chrX	+	148667772	148708897	P41230-3	uc009uqd.2
chrX	+	148674568	148708897	P41230	uc009uqe.2
chrX	-	148771394	148774923	Q7TQI8	uc009uqf.1
chrX	-	148771394	148777027	Q7TQI8	uc009uqg.1
chrX	-	148779188	148802654	Q6PI62	uc009uqh.1
chrX	+	148803114	148851241		uc009uqi.1
chrX	+	148997876	148998512	NP_001186240	uc012hqw.1
chrX	-	149044051	149079021	A2ALU4-2	uc009uqj.1
chrX	-	149044051	149079021	A2ALU4-2	uc009uqk.1
chrX	-	149044051	149204004	A7TU71	uc009uql.1
chrX	-	149044051	149204004	A2ALU4	uc009uqm.1
chrX	+	149216463	149225463	Q8BSF8	uc009uqn.1
chrX	+	149216463	149243189	Q549B6	uc009uqo.1
chrX	+	149441011	149444002	B1AY15	uc009uqp.2
chrX	-	149470708	149472106	Q3UKU3	uc009uqq.1
chrX	+	149472171	149507458		uc009uqr.1
chrX	+	149553330	149567404	Q3UM89	uc009uqs.2
chrX	+	149574500	149606486	Q6NTA4	uc012hqx.1
chrX	+	149672587	149830677	A6PWN2	uc009uqu.1
chrX	+	149794155	149830677	A6PWN2	uc009uqv.1
chrX	+	149932774	149936101	B1AY62	uc009uqw.1
chrX	+	149993135	149993972	Q80ZR9	uc009uqx.1
chrX	-	150119696	150130823	Q8C7J6	uc009uqy.1
chrX	-	150119696	150130823	Q8C7J6	uc009uqz.1
chrX	+	150158096	150175839		uc009ura.2
chrX	-	150268110	150268135		uc009urc.1
chrX	+	150266835	150268783	B1AXT6	uc009urb.1
chrX	-	150436132	150447183	A2BED8	uc009urd.1
chrX	-	150457322	150468370	A2BED8	uc009ure.1
chrX	-	150478528	150489582	A2BED8	uc009urf.1
chrX	-	150544175	150555228	A2BED8	uc009urg.1
chrX	+	150916544	150919225	Q9D4X6	uc009urh.1
chrX	-	151009770	151013873	NP_001032244	uc009uri.1
chrX	-	151321345	151324810	NP_001091449	uc012hqy.1
chrX	-	151358554	151360658	NP_064403	uc009urj.1
chrX	-	151383005	151384112	NP_064401	uc009urk.2
chrX	-	151420317	151430393	NP_064404	uc009url.1
chrX	-	151461743	151467835	NP_064400	uc009urm.1
chrX	-	151487603	151496096	NP_064402	uc009urn.1
chrX	-	151523061	151524333	NP_064399	uc009uro.2
chrX	-	151559523	151582392	NP_001075140	uc009urp.1
chrX	-	151647681	151650952	A2BES1	uc009urq.1
chrX	-	151647681	151650952		uc009urr.1
chrX	+	151697042	151732050	Q9R0X4	uc009urs.1
chrX	+	151697042	151732050	Q9R0X4	uc009urt.1
chrX	-	151758462	151772997	O08807	uc009uru.1
chrX	-	151771284	151772997	Q9D634	uc009urv.1
chrX	-	152004278	152057870	B1AZU9	uc009urw.1
chrX	+	152059317	152780175		uc009urx.1
chrX	+	152974025	152974660		uc012hqz.1
chrX	-	153596617	153853218	Q3TYM9	uc009ury.1
chrX	-	153881885	153929978	P97355	uc009urz.1
chrX	-	154004050	154006917	Q3TTC2	uc012hrb.1
chrX	-	153973302	154006937	Q8C5R6	uc009usa.1
chrX	-	153985753	154036647	Q8CHX6	uc009usb.1
chrX	-	154003878	154036647	Q3TTC2	uc012hra.1
chrX	-	154009150	154036647	A2AC86	uc009usc.1
chrX	+	154137049	154190521	Q9DC77	uc009usd.1
chrX	+	154158862	154190521		uc009use.1
chrX	-	154223090	154235951		uc009usf.1
chrX	+	154256366	154258301	A2AI76	uc009usg.1
chrX	-	154259504	154481042	A2AI77	uc009ush.1
chrX	-	154259504	154481042	Q80YA9-2	uc009usi.1
chrX	-	155398914	155398941		uc012hrc.1
chrX	+	155648238	155801417	B1AXN9	uc009usj.1
chrX	+	155694051	155801417	P18654	uc009usk.1
chrX	+	155810126	155823631	NP_079713	uc009usl.1
chrX	+	155824148	155827544		uc009usm.1
chrX	+	155897075	155924555	A2AG50-3	uc009usp.1
chrX	+	155883866	155928716	A2AG50-2	uc009uso.1
chrX	+	155852509	155936879	A2AG50	uc009usn.1
chrX	+	155897075	155936879	A2AG50-2	uc009usq.1
chrX	+	155970599	156031013	A2AG58	uc009usr.1
chrX	+	155970599	156031013	A2AG58-2	uc012hrd.1
chrX	+	156135247	156355248	B1AVE8	uc009usu.1
chrX	+	156065339	156359017	A2AG61	uc009uss.2
chrX	+	156065339	156399825		uc012hre.1
chrX	+	156065339	156413849	Q3TA88	uc009ust.2
chrX	+	156146532	156413849	B1AVE8	uc009usv.2
chrX	+	156146532	156413849		uc012hrf.1
chrX	+	156146532	156413849		uc009usw.2
chrX	+	156278399	156413849	Q8R550-5	uc009usx.2
chrX	+	156278895	156413849	Q3TSX2	uc009usy.2
chrX	+	156380652	156413849		uc009uta.2
chrX	+	156380652	156413849		uc009usz.2
chrX	+	156426364	156561283	A2AQW0	uc009utb.2
chrX	-	156560150	156576268	Q3UFJ3	uc009utc.1
chrX	+	156828621	156936002	Q14AX7	uc009utd.1
chrX	+	156828621	156936002	Q8CJ12-3	uc009ute.1
chrX	+	156828621	156936002	Q14BH6	uc009utf.1
chrX	+	156828621	156936002	Q8CJ12-5	uc009utg.1
chrX	+	156828621	156936002	Q8CJ12-2	uc009uth.1
chrX	+	156828621	156936002	Q8CJ12-4	uc009uti.1
chrX	+	156876126	156936002	A2AHQ2	uc009utj.1
chrX	+	156940365	156967744	Q8BLC1	uc009utl.2
chrX	+	156940365	156996887	Q6PE66	uc009utm.2
chrX	+	156940097	157029654	A2AHQ6	uc009utk.1
chrX	+	156940365	157029654	A2AHQ6	uc009utn.2
chrX	+	156940365	157036810	A2AHQ7	uc012hrg.1
chrX	-	157061026	157157904	O35655	uc009uto.1
chrX	-	157079782	157173697	Q3UQZ5	uc009utp.1
chrX	+	157205944	157237595	B1AU63	uc009utq.1
chrX	-	157237083	157255114	B1AU65	uc009uts.1
chrX	-	157340047	157344984	Q3TFY9	uc009utt.2
chrX	-	157222239	157432613	B1AU62	uc009utr.2
chrX	+	157555124	157669415	B1AVB1	uc009utu.1
chrX	+	157600703	157675689	B1AVB3	uc009utw.1
chrX	+	157677681	157693351		uc009utz.1
chrX	+	157562199	157696145	B1AVB2	uc009utv.1
chrX	+	157600703	157696145	NP_573457	uc009utx.1
chrX	+	157600703	157696145	B1AVB4	uc009uty.1
chrX	+	158154967	158217426	Q3UPL8	uc009uua.2
chrX	+	158155484	158217426	Q3UPL8	uc009uub.2
chrX	-	158274199	158597722	B9EJX2	uc009uuc.1
chrX	-	158274199	158597722	B1AV60	uc012hrh.1
chrX	-	158849885	159003448	Q3UHF8	uc009uud.1
chrX	-	158849885	159081533	B9EI38	uc009uue.1
chrX	-	158849885	159081533	A2AFI8	uc012hri.1
chrX	+	159198303	159213827	A2A875	uc009uuf.2
chrX	+	159198303	159217022	NP_033057	uc009uug.2
chrX	-	159220160	159250565	Q3UYS7	uc009uuj.1
chrX	-	159226842	159250565	A2AFJ4	uc009uuk.1
chrX	-	159216850	159267331	Q8BHN1	uc009uuh.1
chrX	-	159216850	159267331	Q8BHN1-3	uc009uui.1
chrX	-	159226842	159267331	Q8BHN1	uc009uul.1
chrX	-	159226842	159267331	Q3TT61	uc009uum.1
chrX	-	159312849	159312927		uc012hrj.1
chrX	-	159294774	159326394	A2AMX4	uc009uun.2
chrX	-	159399923	159402531	Q5VM59	uc009uus.1
chrX	-	159399923	159402531	Q91XG5	uc009uut.1
chrX	+	159339491	159472473	A2AEQ7	uc009uup.2
chrX	+	159339526	159472473	A2AEQ7	uc009uuq.2
chrX	+	159339526	159472473	A2AEQ7	uc009uuo.2
chrX	+	159339526	159472473	A2AEQ8	uc012hrk.1
chrX	+	159340102	159472473	A2AEQ7	uc009uur.2
chrX	-	159951835	159987579	Q53WV4	uc009uuu.1
chrX	-	160198071	160199261	Q9D9M9	uc009uuv.1
chrX	+	160347091	160367478	Q8BW87	uc009uuw.1
chrX	+	160347091	160371291	Q3TIV9	uc009uux.1
chrX	+	160347091	160371291	Q9DB50	uc009uuy.1
chrX	-	160373374	160396598	B1B0E8	uc009uuz.2
chrX	-	160388317	160396598	B1B0E9	uc009uva.2
chrX	-	160414753	160465942	A2AHZ1	uc009uvb.2
chrX	-	160508634	160513981	A2AHZ2	uc009uvd.1
chrX	+	160528118	160556791	A2AHZ4	uc009uve.1
chrX	+	160600153	160623758	Q3UXR1	uc009uvi.1
chrX	+	160577273	160626350	Q3URC9	uc009uvf.2
chrX	+	160578411	160626350	Q3URC9	uc009uvg.1
chrX	-	160630773	160696125	B1AUL6	uc009uvj.2
chrX	+	160707362	160782591	Q8BNL6	uc009uvk.2
chrX	+	160707362	160810945	A2AIH9	uc009uvl.2
chrX	+	160811479	160840579	P97946	uc009uvm.1
chrX	+	160857718	160861575	NP_035211	uc009uvn.1
chrX	+	160857718	160871847	A2AIH5	uc009uvo.1
chrX	+	160857718	160871847	Q3TB52	uc009uvp.1
chrX	+	160874925	160897032	A2AIH6	uc009uvq.1
chrX	+	160875938	160897032	Q9CQ31-2	uc009uvr.1
chrX	+	160935834	160977684	Q6GT43	uc009uvs.1
chrX	-	161374105	161418267	B1AU72	uc009uvt.2
